gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
fadb,rpod,+,ecocyc_28,no,yes,wu_up
fadb,fis,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
fadb,rob,-,ecocyc_28,yes,no,wu_up
fadb,fadr,-,ecocyc_28,no,no,wu_up
fadb,arca,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
flid,flhd,+,ecocyc_28,yes,no,wu_up
flid,rpod,+,ecocyc_28,no,yes,wu_up
flid,flia,+,ecocyc_28,no,yes,wu_up
flid,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
flid,flhc,+,ecocyc_28,yes,no,wu_up
flid,flhdc,+,regdb_13,no,no,wu_up
gcvh,rpod,+,ecocyc_28,no,yes,wu_up
gcvh,lrp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
gcvh,fnr,+,ecocyc_28,yes,no,wu_up
gcvh,purr,-,ecocyc_28,yes,no,wu_up
gcvh,gcva,±,ecocyc_28_AND_regdb_13,no,no,wu_up
gcvh,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
gdha,spf,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gdha,rpod,+,ecocyc_28,no,yes,wu_up
gdha,argp,+,ecocyc_28_AND_regdb_13,no,no,wu_up
gdha,lrp,-,ecocyc_28,yes,no,wu_up
gdha,gcvb,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gdha,glar,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gdha,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gdha,fnr,+,ecocyc_28,yes,no,wu_up
gdha,crp,-,ecocyc_28,yes,no,wu_up
gdha,fur,±,ecocyc_28,yes,no,wu_up
glga,phop,+,ecocyc_28,no,no,wu_up
glga,rpod,+,ecocyc_28,no,yes,wu_up
glga,rpos,+,ecocyc_28,no,yes,wu_up
glga,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
glga,csra,-,ecocyc_28,no,no,wu_up
glga,carbon storage regulator csra,-,regdb_13,no,no,wu_up
glna,rpod,+,ecocyc_28,no,yes,wu_up
glna,glng,±,ecocyc_28,yes,no,wu_up
glna,lrp,+,ecocyc_28,yes,no,wu_up
glna,fis,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
glna,crp,±,ecocyc_28,yes,no,wu_up
glna,rpon,+,ecocyc_28,no,yes,wu_up
glna,zrar,+,ecocyc_28_AND_regdb_13,no,no,wu_up
glna,ntrc,±,regdb_13,no,no,wu_up
glta,spf,-,ecocyc_28,yes,no,wu_up
glta,rpod,+,ecocyc_28,no,yes,wu_up
glta,ihfa,+,ecocyc_28,yes,no,wu_up
glta,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
glta,ihfb,+,ecocyc_28,yes,no,wu_up
glta,arca,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
glta,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
glta,ihf,+,regdb_13,no,no,wu_up
gltb,fnr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltb,rpod,+,ecocyc_28,no,yes,wu_up
gltb,ihfa,+,ecocyc_28,yes,no,wu_up
gltb,gade,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltb,lrp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltb,rpos,+,ecocyc_28,no,yes,wu_up
gltb,nac,-,ecocyc_28,yes,no,wu_up
gltb,crp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltb,argr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltb,fur,-,ecocyc_28,yes,no,wu_up
gltb,hdfr,+,ecocyc_28_AND_regdb_13,no,no,wu_up
gltb,ihfb,+,ecocyc_28,yes,no,wu_up
gltb,adiy,+,ecocyc_28_AND_regdb_13,no,no,wu_up
gltb,ihf,+,regdb_13,no,no,wu_up
gltd,fnr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltd,rpod,+,ecocyc_28,no,yes,wu_up
gltd,ihfa,+,ecocyc_28,yes,no,wu_up
gltd,gade,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltd,lrp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltd,rpos,+,ecocyc_28,no,yes,wu_up
gltd,nac,-,ecocyc_28,yes,no,wu_up
gltd,yiau,+,ecocyc_28,no,no,wu_up
gltd,crp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltd,argr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
gltd,fur,-,ecocyc_28,yes,no,wu_up
gltd,hdfr,+,ecocyc_28_AND_regdb_13,no,no,wu_up
gltd,ihfb,+,ecocyc_28,yes,no,wu_up
gltd,adiy,+,ecocyc_28_AND_regdb_13,no,no,wu_up
gltd,ihf,+,regdb_13,no,no,wu_up
glti,flhd,+,ecocyc_28,yes,no,wu_up
glti,rpod,+,ecocyc_28,no,yes,wu_up
glti,flhc,+,ecocyc_28,yes,no,wu_up
glti,rpon,+,ecocyc_28,no,yes,wu_up
glti,flhdc,+,regdb_13,no,no,wu_up
gltl,flhd,+,ecocyc_28,yes,no,wu_up
gltl,rpod,+,ecocyc_28,no,yes,wu_up
gltl,flhc,+,ecocyc_28,yes,no,wu_up
gltl,rpon,+,ecocyc_28,no,yes,wu_up
gltl,flhdc,+,regdb_13,no,no,wu_up
hisb,cra,±,ecocyc_28,yes,no,wu_up
hisb,dksa,+,ecocyc_28,yes,no,wu_up
hisb,rpod,+,ecocyc_28,no,yes,wu_up
hisc,cra,±,ecocyc_28,yes,no,wu_up
hisc,dksa,+,ecocyc_28,yes,no,wu_up
hisd,cra,±,ecocyc_28,yes,no,wu_up
hisd,dksa,+,ecocyc_28,yes,no,wu_up
hisf,cra,±,ecocyc_28,yes,no,wu_up
hisf,dksa,+,ecocyc_28,yes,no,wu_up
hisf,rpod,+,ecocyc_28,no,yes,wu_up
hisg,cra,±,ecocyc_28,yes,no,wu_up
hisg,dksa,+,ecocyc_28,yes,no,wu_up
hisj,rpod,+,ecocyc_28,no,yes,wu_up
hisj,hns,+,ecocyc_28,yes,no,wu_up
hisj,glng,+,ecocyc_28,yes,no,wu_up
hisj,argr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
hisj,rpon,+,ecocyc_28,no,yes,wu_up
hisj,ntrc,+,regdb_13,no,no,wu_up
ilva,ihfa,±,ecocyc_28,yes,no,wu_up
ilva,ihfb,±,ecocyc_28,yes,no,wu_up
ilva,lrp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilva,rpod,+,ecocyc_28,no,yes,wu_up
ilva,ihf,±,regdb_13,no,no,wu_up
ilvb,gcvb,-,ecocyc_28,yes,no,wu_up
ilvb,rpod,+,ecocyc_28,no,yes,wu_up
ilvb,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilvc,rpod,+,ecocyc_28,no,yes,wu_up
ilvc,ilvy,+,ecocyc_28_AND_regdb_13,no,no,wu_up
ilvd,ihfa,±,ecocyc_28,yes,no,wu_up
ilvd,rpod,+,ecocyc_28,no,yes,wu_up
ilvd,lrp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilvd,gcvb,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilvd,ihfb,±,ecocyc_28,yes,no,wu_up
ilvd,ihf,±,regdb_13,no,no,wu_up
ilve,ihfa,±,ecocyc_28,yes,no,wu_up
ilve,ihfb,±,ecocyc_28,yes,no,wu_up
ilve,lrp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilve,rpod,+,ecocyc_28,no,yes,wu_up
ilve,ihf,±,regdb_13,no,no,wu_up
ilvh,rpod,+,ecocyc_28,no,yes,wu_up
ilvh,lrp,±,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilvh,hns,-,ecocyc_28,yes,no,wu_up
ilvm,ihfa,±,ecocyc_28,yes,no,wu_up
ilvm,rpod,+,ecocyc_28,no,yes,wu_up
ilvm,lrp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilvm,gcvb,-,ecocyc_28,yes,no,wu_up
ilvm,ihfb,±,ecocyc_28,yes,no,wu_up
ilvm,ihf,±,regdb_13,no,no,wu_up
ilvn,rpod,+,ecocyc_28,no,yes,wu_up
ilvn,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
ilvn,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
leua,leuo,+,ecocyc_28,no,no,wu_up
leua,rpod,+,ecocyc_28,no,yes,wu_up
leua,lrp,±,ecocyc_28,yes,no,wu_up
leub,leuo,+,ecocyc_28,no,no,wu_up
leub,rpod,+,ecocyc_28,no,yes,wu_up
leuc,leuo,+,ecocyc_28,no,no,wu_up
leuc,rpod,+,ecocyc_28,no,yes,wu_up
leud,leuo,+,ecocyc_28,no,no,wu_up
leud,rpod,+,ecocyc_28,no,yes,wu_up
leud,fur,-,ecocyc_28,yes,no,wu_up
livj,dksa,+,ecocyc_28,yes,no,wu_up
livj,rpod,+,ecocyc_28,no,yes,wu_up
livj,lrp,±,ecocyc_28,yes,no,wu_up
livk,rpod,+,ecocyc_28,no,yes,wu_up
livk,lrp,±,ecocyc_28,yes,no,wu_up
livk,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
lysc,rpod,+,ecocyc_28,no,yes,wu_up
lysc,argp,+,ecocyc_28_AND_regdb_13,no,no,wu_up
mdh,rpod,+,ecocyc_28,no,yes,wu_up
mdh,dpia,+,ecocyc_28_AND_regdb_13,no,no,wu_up
mdh,flhc,-,ecocyc_28,yes,no,wu_up
mdh,btsr,-,ecocyc_28_AND_regdb_13,no,no,wu_up
mdh,flhd,-,ecocyc_28,yes,no,wu_up
mdh,fur,-,ecocyc_28,yes,no,wu_up
mdh,arca,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
mdh,crp,+,ecocyc_28,yes,no,wu_up
meta,rpoh,+,ecocyc_28,no,yes,wu_up
meta,rpod,+,ecocyc_28,no,yes,wu_up
meta,metj,-,ecocyc_28_AND_regdb_13,no,no,wu_up
metb,phop,+,ecocyc_28,no,no,wu_up
metb,rpod,+,ecocyc_28,no,yes,wu_up
metb,metj,-,ecocyc_28_AND_regdb_13,no,no,wu_up
metb,hypt,+,ecocyc_28,no,no,wu_up
mete,metr,+,ecocyc_28_AND_regdb_13,no,no,wu_up
mete,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
mete,metj,-,ecocyc_28_AND_regdb_13,no,no,wu_up
mete,cra,+,ecocyc_28,yes,no,wu_up
mete,nac,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
mete,fnrs,-,ecocyc_28,no,no,wu_up
metf,rpod,+,ecocyc_28,no,yes,wu_up
metf,metj,-,ecocyc_28_AND_regdb_13,no,no,wu_up
metq,rpod,+,ecocyc_28,no,yes,wu_up
metq,metj,-,ecocyc_28,no,no,wu_up
metq,hypt,+,ecocyc_28_AND_regdb_13,no,no,wu_up
nlpa,gcvb,-,ecocyc_28,yes,no,wu_up
nlpa,glar,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
nlpa,csgd,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
nmpc,rybb,-,regdb_13,no,no,wu_up
nmpc,ihf,-,regdb_13,no,no,wu_up
nmpc,crp,+,regdb_13,yes,no,wu_up
nmpc,ompr,-,regdb_13,yes,no,wu_up
ompf,ihfa,±,ecocyc_28,yes,no,wu_up
ompf,fur,+,ecocyc_28,yes,no,wu_up
ompf,rpod,+,ecocyc_28,no,yes,wu_up
ompf,ompr,±,ecocyc_28_AND_regdb_13,yes,no,wu_up
ompf,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ompf,envy,+,ecocyc_28,no,no,wu_up
ompf,rpos,+,ecocyc_28,no,yes,wu_up
ompf,rsta,-,ecocyc_28,no,no,wu_up
ompf,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ompf,micf,-,ecocyc_28,no,no,wu_up
ompf,ihfb,±,ecocyc_28,yes,no,wu_up
ompf,rybb,-,ecocyc_28_AND_regdb_13,no,no,wu_up
ompf,phob,+,ecocyc_28,yes,no,wu_up
ompf,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
oppa,arca,±,ecocyc_28_AND_regdb_13,yes,no,wu_up
oppa,lrp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
oppa,flia,+,ecocyc_28,no,yes,wu_up
oppa,gcvb,-,ecocyc_28,yes,no,wu_up
oppa,mode,-,ecocyc_28,yes,no,wu_up
oppa,fur,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
oppa,nac,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
oppa,hfq,-,ecocyc_28_AND_regdb_13,no,no,wu_up
oppa,micf,+,ecocyc_28,no,no,wu_up
pnta,lrp,+,ecocyc_28,yes,no,wu_up
pnta,rpod,+,ecocyc_28,no,yes,wu_up
pnta,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
pnta,arca,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
pntb,rpod,+,ecocyc_28,no,yes,wu_up
ppc,cra,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ppc,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
ppsa,rpod,+,ecocyc_28,no,yes,wu_up
ppsa,lrp,-,ecocyc_28,yes,no,wu_up
ppsa,pdhr,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
ppsa,cra,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
purt,purr,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
purt,lrp,+,ecocyc_28,yes,no,wu_up
purt,rpod,+,ecocyc_28,no,yes,wu_up
sera,lrp,±,ecocyc_28_AND_regdb_13,yes,no,wu_up
sera,rpod,+,ecocyc_28,no,yes,wu_up
sera,crp,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
sera,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
serc,crp,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
serc,rpod,+,ecocyc_28,no,yes,wu_up
serc,lrp,±,ecocyc_28_AND_regdb_13,yes,no,wu_up
tcyj,flhd,+,ecocyc_28,yes,no,wu_up
tcyj,rpod,+,ecocyc_28,no,yes,wu_up
tcyj,nsrr,-,ecocyc_28,yes,no,wu_up
tcyj,flia,+,ecocyc_28,no,yes,wu_up
tcyj,cysb,+,ecocyc_28,yes,no,wu_up
tcyj,gcvb,-,ecocyc_28,yes,no,wu_up
tcyj,csgd,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
tcyj,hns,+,ecocyc_28,yes,no,wu_up
tcyj,ihfb,-,ecocyc_28,yes,no,wu_up
tcyj,flhc,+,ecocyc_28,yes,no,wu_up
tcyj,micf,-,ecocyc_28,no,no,wu_up
tcyj,mata,-,ecocyc_28_AND_regdb_13,no,no,wu_up
tcyj,sutr,-,ecocyc_28_AND_regdb_13,no,no,wu_up
tcyj,ihfa,-,ecocyc_28,yes,no,wu_up
tcyj,ihf,-,regdb_13,no,no,wu_up
tcyj,flhdc,+,regdb_13,no,no,wu_up
thic,arca,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
thic,lrp,-,ecocyc_28,yes,no,wu_up
thra,dksa,+,ecocyc_28,yes,no,wu_up
thra,arca,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
thra,rpod,+,ecocyc_28,no,yes,wu_up
thra,fnr,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
thrb,dksa,+,ecocyc_28,yes,no,wu_up
thrb,rpod,+,ecocyc_28,no,yes,wu_up
thrc,dksa,+,ecocyc_28,yes,no,wu_up
thrc,rpod,+,ecocyc_28,no,yes,wu_up
trpa,gcvb,-,ecocyc_28,yes,no,wu_up
trpa,rpod,+,ecocyc_28,no,yes,wu_up
trpa,rydc,+,ecocyc_28_AND_regdb_13,no,no,wu_up
trpa,trpr,-,ecocyc_28_AND_regdb_13,no,no,wu_up
trpb,gcvb,-,ecocyc_28,yes,no,wu_up
trpb,rpod,+,ecocyc_28,no,yes,wu_up
trpb,rydc,+,ecocyc_28_AND_regdb_13,no,no,wu_up
trpb,trpr,-,ecocyc_28_AND_regdb_13,no,no,wu_up
trpc,gcvb,-,ecocyc_28,yes,no,wu_up
trpc,rpod,+,ecocyc_28,no,yes,wu_up
trpc,rydc,+,ecocyc_28_AND_regdb_13,no,no,wu_up
trpc,trpr,-,ecocyc_28_AND_regdb_13,no,no,wu_up
trpe,gcvb,-,ecocyc_28,yes,no,wu_up
trpe,rpod,+,ecocyc_28,no,yes,wu_up
trpe,rydc,+,ecocyc_28_AND_regdb_13,no,no,wu_up
trpe,trpr,-,ecocyc_28_AND_regdb_13,no,no,wu_up
ykgm,rpod,+,ecocyc_28,no,yes,wu_up
ykgm,zur,-,ecocyc_28_AND_regdb_13,no,no,wu_up
zint,fur,+,ecocyc_28,yes,no,wu_up
zint,rpod,+,ecocyc_28,no,yes,wu_up
zint,soxs,+,ecocyc_28,yes,no,wu_up
zint,zur,-,ecocyc_28,no,no,wu_up
zint,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
znua,rpos,+,ecocyc_28,no,yes,wu_up
znua,ompr,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
znua,nac,-,ecocyc_28_AND_regdb_13,yes,no,wu_up
znua,zur,-,ecocyc_28_AND_regdb_13,no,no,wu_up
znua,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,wu_up
